Road ID,Shapefile ID,Road Name,PCI,Road Quality,Running PCI,Surface Material,Material Thickness,Length,Width,Lifespan,Remaining Surface Life,Asset Value,Road Surface,Area,Road Owner,Road Category,Traffic Volume,Year Resurfaced,Road From,Road To
01KP4C82GCHTJAG11MX86Z0PS0,{43BADC8D-F179-4D4D-8CC4-FD59B66F12A4},E UNIVERSITY DR,82,B,3.5,asphalt,2,331.0698294373057,80,12,4 Years and 7 Months,38584.87485175354,paved,,City,Arterial,,,KIMBERLY DR,CRICKET LN
01KP4C8E5P30QAR6CMSC8QTNSR,{C7831241-DC10-4748-800D-65D4CF79B22C},YARBROUGH FARMS BLVD,82,B,8,asphalt,2,842.8128893363134,24,6,2 Years and 3 Months,29467.949326966413,paved,,City,Residential Collector,,,PING CT,PING CT
01KP4C8DX9F28KDCQTQ4NHVPAX,{FF56F920-D95D-4BB9-90E6-57D1A79537F6},RUTLAND RD,82,B,'-0.5,asphalt,2,699.0729536207864,50,24,9 Years and 1 Months,50921.361653425214,paved,,City,Local,,,MIMMS TRL,SHAGBARK LN
01KP4C7W1AYRP95KSBYMTAXG1S,{5B7FBBBC-2E31-4B72-A8A5-0BEEF4AF5BCF},SPRINGWOOD DR,82,B,2.16,asphalt,2,964.589342317772,50,20,7 Years and 7 Months,70261.91256978184,paved,,City,Local,,,OGLETREE RD,SPRINGWOOD CT
01KP4C8AAYNPZQ6NXR54WQW6BD,{F4F8F0CA-F833-4922-A876-C9FDAE292665},E UNIVERSITY DR,82,B,1.08,asphalt,2,728.4708618859798,80,10,3 Years and 10 Months,84900.38819542252,paved,,City,Arterial,,,,
01KP4C82GBC7F3M1P3BBWPHTT8,{C1F0C18A-52FF-4445-AB06-703181504322},E UNIVERSITY DR,82,B,1.58,asphalt,2,692.2375614025336,80,14,5 Years and 4 Months,80677.54080701529,paved,,City,Arterial,,,FERNDALE DR,KIMBERLY DR
01KP4C7QS2Z22VWR4Q309B2CP6,{B3F96327-ABD2-4FC1-A871-80B4DDE3C8F0},CROSS CREEK RD,82,B,'-1.65,asphalt,2,1316.2157436944674,60,20,7 Years and 7 Months,115049.79138693161,paved,,City,Local,,,WILDWOOD DR,LITTLE CREEK RD
01KP4C82H59ZPNHCF82HQNHG71,{1028F3A3-D1DC-40D2-A819-38A9BFBF5825},REYNOLDS DR,82,B,4.83,asphalt,2,1097.103394409574,50,20,7 Years and 7 Months,79914.40439596087,paved,,City,Local,,,CHATHAM DR,MARJORIE CT
01KP4C85VBTBAZ6C7JD9R5B9BM,{C6A3E8E0-27AE-4C9A-B1D2-7B409192B00F},REYNOLDS DR,82,B,0.5,asphalt,2,361.64833048641583,50,20,7 Years and 7 Months,26342.923628605753,paved,,City,Local,,,MARJORIE CT,MUIR DR
01KP4C8DQG12SVSCM3VD4X5PVG,{5FF3B3BC-7921-4988-8C98-01148014F2F2},E UNIVERSITY DR,82,B,6.63,asphalt,2,440.97512092307437,80,24,9 Years and 1 Months,51393.900442310805,paved,,City,Arterial,,,LOIS LN,
01KP4C82MPKBM4QAR1TKA2G7BF,{AD983523-7B65-4511-BEEF-604F745650E9},E UNIVERSITY DR,82,B,'-5.87,asphalt,2,434.0937211412633,80,20,7 Years and 7 Months,50591.90060488272,paved,,City,Arterial,,,LOCKWOOD ST,ALFA CT
01KP4C8AQPAQDCRWYXTSQ07Q3W,{736F2962-FF8B-4066-87A7-C069E00D616A},MIMMS TRL,82,B,4.38,asphalt,2,349.5572047840786,50,6,2 Years and 3 Months,25462.190678637086,paved,,City,Local,,,FAUNSDALE RD,SHROPSHIRE DR
01KP4C8AP076JD5DFHYHR75V2A,{AAF2CCD3-30BD-4B15-8F63-ABE18DB91C6E},S BROOKWOOD DR,82,B,1.5,asphalt,2,429.6957791700156,60,20,7 Years and 7 Months,37559.50344021337,paved,,City,Local,,,E SAMFORD AV,
01KP4C82MRVSRTF2E4NFP6RXAH,{594F6D4F-EA72-45BF-A217-EBA3FE2763A8},E UNIVERSITY DR,82,B,'-8.5,asphalt,2,364.54743875529743,80,20,7 Years and 7 Months,42486.557370109454,paved,,City,Arterial,,,ELKINS DR,BLAKE ST
01KP4C7VP59SJ5P2HS76KP69ZP,{0CBD587D-0C43-410A-9FCF-F0DF9B5F497F},E UNIVERSITY DR,82,B,'-4.25,asphalt,2,590.0631271705886,80,20,7 Years and 7 Months,68769.51595138619,paved,,City,Arterial,,,ALFA CT,ARNELL LN
01KP4C85HQZNZ7MY96YP6ADV1Z,{181D5B7D-F0AD-4972-AF8F-6A4D17593B5C},HAMILTON RD,82,B,'-4.5,asphalt,2,1501.3102915637214,80,6,2 Years and 3 Months,174971.75690122964,paved,,City,Collector,,,ANNABROOK DR,BARKLEY CREST DR
01KP4C85MFS694DZZYZZQDSQQC,{38AC2E1E-58EF-430C-9AC3-391388DF08AE},SEAY CIR,82,B,'-2.5,asphalt,2,180.24812124093978,50,20,7 Years and 7 Months,13129.502037693217,paved,,City,Cul-de-sac,,,,
01KP4C85PE7JRENQ3YGJKGDRTH,{D064DB9F-632C-4697-B315-5141114E59EF},GLENDALE CIR,82,B,31.25,asphalt,2,282.68014690826413,50,20,7 Years and 7 Months,20590.780859714665,paved,,City,Cul-de-sac,,,EAST LAKE BLVD,
01KP4C85M1C4ZNK109SKJPNV2M,{2DD1EC2A-4248-4264-BEE9-E20FDBAB3938},ANNALUE DR,82,B,'-8.5,asphalt,2,733.7795812604518,60,20,7 Years and 7 Months,64139.32377912785,paved,,City,Collector,,,ANNALUE RIDGE TRL,ANNALUE RIDGE TRL
01KP4C82P4ERDT1GKKCHY5FR1A,{D8387FDD-B100-4F41-B9DA-8094868142E9},WEBSTER RD,82,B,'-6.3,asphalt,2,1173.5457600836985,80,10,3 Years and 10 Months,136772.10141013566,paved,,City,Collector,,,PUMPHREY AV,
01KP4C7YSW9J8CRZ8RXJEHHB26,{A8BD1A18-4617-46B2-8B1C-F07E0C9BF13D},E UNIVERSITY DR,82,B,4.31,asphalt,2,520.361656944006,80,10,3 Years and 10 Months,60646.086189613794,paved,,City,Arterial,,,,WILD GINGER LN
01KP4C85PKXKC08A3163JCYRW7,{9867B06E-7B3A-415B-BABA-25A5F920FE1F},EAST LAKE BLVD,82,B,'-2.06,asphalt,2,293.98609729748864,50,20,7 Years and 7 Months,21414.32064282818,paved,,City,Local,,,TIFFANIE CT,MELISSA CT
01KP4C7QT1R3TQP70YNB5SZAPJ,{7A0DE4C3-4FFB-4886-AF5F-3AAF9D85A0D7},RICK DR,81,B,10.5,asphalt,2,235.95848192683584,50,20,7 Years and 5 Months,16856.986310035023,paved,,City,Local,,,SAMANTHA CT,BRITNEE CT
01KP4C8DY1XRV7DHSQW57HXCNW,{DAA7F75C-DCC2-4A02-BE12-C3CD73B3201A},WINN DR,81,B,'-4,asphalt,2,378.69024660147585,50,20,7 Years and 5 Months,27053.811545898297,paved,,City,Local,,,NATURES TRL,FOX TRL
01KP4C7QTXATFEXCYAXNZE6HZB,{497BE227-C8EC-4F0F-B919-7FC1CF1D273E},DEER RUN RD,81,B,'-2.56,asphalt,2,511.69777315679585,60,6,2 Years and 3 Months,43867.11909591331,paved,,City,Residential Collector,,,WILDWOOD DR,BUCKHEAD RD
01KP4C8AC4CX8V7CSCXYQ382PN,{0F8AD6BE-1B46-495C-8E75-98726CB9BD32},OPELIKA RD,81,B,13,asphalt,2,713.5691961831634,100,26,9 Years and 7 Months,101955.44634036106,paved,,City,Arterial,,,1ST AV,SAUGAHATCHEE RD
01KP4C7R73SSJ4CW69DE68VMPS,{5A3EFC93-C39D-4039-AC96-608719952302},BROOKSIDE DR,81,B,1.17,asphalt,2,714.5969751373908,60,20,7 Years and 5 Months,61261.37782570689,paved,,City,Local,,,S GAY ST,SALMON ST
01KP4C7RJ6D3E9QSPA3BTA1HZQ,{DCF2E4FE-5821-4420-B664-98AF55E6BAFC},MCLOWERY ST,81,B,'-4,asphalt,2,927.5378858331273,100,20,7 Years and 5 Months,132527.4964972523,paved,,City,Local Commercial,,,ANNEX ST,
01KP4C8AR2MZ4F1TZ4HF9JADFH,{E00A1BC5-12E1-4F8E-AEAB-7070B2EBD80C},MIMMS TRL,81,B,1.67,asphalt,2,351.55565873252056,50,12,4 Years and 5 Months,25115.303667307806,paved,,City,Local,,,CHRISTINA LN,FAUNSDALE RD
01KP4C7QRWA73PR7CPBWY9WH8D,{0899F7D9-623A-4302-BE9E-BC0F821FB1E3},BOYKIN ST,81,B,14.25,asphalt,2,436.4800863396258,50,20,7 Years and 5 Months,31182.345215763024,paved,,City,Local,,,DARDEN AV,CARVER AV
01KP4C8DY1KJ0XJGF6Z0AQTMFZ,{AF817EF1-2D49-4AF2-B466-057091287E56},WINN DR,81,B,'-4,asphalt,2,222.3716440673601,50,20,7 Years and 5 Months,15886.336143431283,paved,,City,Local,,,FOX TRL,
01KP4C8E5MX76WSY0VYQ9G7KAP,{037C8B8E-630C-41BB-B9D9-87E5AD22DAE0},YARBROUGH FARMS BLVD,81,B,7.13,asphalt,2,919.9459713580289,60,6,2 Years and 3 Months,78865.65391599332,paved,,City,Residential Collector,,,TITLEIST WAY,SPYGLASS CT
01KP4C8AS11AMR8RAAXH2N124A,{6CDCBB92-19C6-4F13-B6DB-A2DB3777389D},COSCOROBA RD,81,B,'-8,asphalt,2,245.50376684843957,24,20,7 Years and 5 Months,8418.67488489992,paved,,City,Local,,,CYGNET LN,CYGNUS ST
01KP4C83294RSAQGGAHXEHDJEQ,{769CF37E-1C9C-4FF1-BF74-34560A81FB53},STEPHANIE CT,81,B,'-3.06,asphalt,2,1057.593605570031,50,20,7 Years and 5 Months,75554.99079792567,paved,,City,Local,,,ACADEMY DR,
01KP4C7R4PYV024XGGRGP305E5,{2E26447E-1F8D-4A30-926D-5B7871DF6D04},DAKOTA DR,81,B,1.43,asphalt,2,833.3146054824861,60,20,7 Years and 5 Months,71438.87067857712,paved,,City,Local,,,MONTANA WAY,
01KP4C8AD4JNGPT667VN3WK2JF,{5BC4C1C6-8B3F-4921-814C-DC9AFB55E617},TRAILRIDGE RD,81,B,'-0.25,asphalt,2,704.6239130909744,60,20,7 Years and 5 Months,60406.40146369911,paved,,City,Local,,,KEYSTONE DR,ARMISTEAD LN
01KP4C8ACG0WE62FVSKM5P75F4,{8B7B8451-3927-4C0E-9EFA-21CF90626D0B},OPELIKA RD,81,B,19.33,asphalt,2,691.9067571295066,100,14,5 Years and 2 Months,98860.2964174802,paved,,City,Arterial,,,GENTRY DR,3RD AV
01KP4C8AQPD2550WQBYGKTE9AE,{A5F43D3A-9717-4FE7-80D3-5B7CE6515D0F},RUTLAND RD,81,B,'-7.67,asphalt,2,573.7573554056742,50,30,11 Years and 1 Months,40989.49868796964,paved,,City,Local,,,MIMMS TRL,CHRISTINA LN
01KP4C7ZBGDWZVJ36X6E63Q38N,{3616DBFE-B46C-422D-9437-06555ACC0124},SOUTHVIEW DR,81,B,0.3,asphalt,2,1273.669649364895,57,20,7 Years and 5 Months,103730.38553638282,paved,,City,Collector,,,E UNIVERSITY DR,ECHOLS DR
01KP4C7R4SPTXAQ7W57G9K61Q4,{75C8293D-C00A-4CD6-A812-87F0280CBB16},GROVE HILL RD,81,B,1.75,asphalt,2,485.7134139559895,80,24,8 Years and 10 Months,55519.356136188435,paved,,City,Residential Collector,,,BRIAR CLIFF LN,GROVE PARK
01KP4C85F1EVWG84K4NAFWR68Y,{8231D2DE-311F-4E59-8C71-B5FCA5CEFACA},TARA LN,81,B,2.66,asphalt,2,2592.905141420001,60,20,7 Years and 5 Months,222286.05362373468,paved,,City,Local,,,PIERCE CHAPEL RD,
01KP4C7ZCNDWBFYTJBM0JDWXSS,{B20E208C-3428-4B9A-900F-4893DA8760F1},ANNALUE DR,81,B,'-2.25,asphalt,2,197.91983980031375,80,20,7 Years and 5 Months,22623.180164603484,paved,,City,Collector,,,BURKE PL,KURT CIR
01KP4C7R54B876DY2GM1EMY1HT,{AF76565C-C218-4749-B244-AC431D80A17C},WEST RICHLAND CIR,81,B,'-4.06,asphalt,2,889.1994847512655,50,20,7 Years and 5 Months,63524.83461895646,paved,,City,Local,,,ANDERSON CT,
01KP4C8E5DZCPT2B4YRCKB4MQC,{90CB81BD-AC7A-4D62-A87A-E6C171255E0C},BLACK SWANN RD,81,B,'-8,asphalt,2,675.4124266871613,50,20,7 Years and 5 Months,48251.7853874959,paved,,City,Local,,,COX RD,TRUMPETER ST
01KP4C839BX09D2SCQ99XKWNX9,{14878010-259A-47D8-89B6-AF149230D241},TUSCANY HILLS DR,81,B,'-7.25,asphalt,2,272.548062366778,24,20,7 Years and 5 Months,9346.06241293163,paved,,City,Residential Collector,,,,
01KP4C7W5GV638ZVRN0ANN8D5K,{6D26E6BD-7FFD-4B2F-9526-680E357D93B8},WIRE RD,81,B,9.75,asphalt,2,91.15729500906855,24,28,10 Years and 4 Months,3125.9138705681166,paved,,City,Arterial,,,,
01KP4C8DQGVFEC1566WEDN0NE2,{C9D351E0-B715-47D9-9EB3-C02ECE47FFD0},E UNIVERSITY DR,81,B,0.88,asphalt,2,387.28338906999386,80,10,3 Years and 8 Months,44268.335577314916,paved,,City,Arterial,,,,
01KP4C85SK5G6PVGVJNE208RRE,{57EFE240-DFB4-44E7-9247-6797980F8360},LONGWOOD DR,81,B,0.38,asphalt,2,929.7412935289186,60,20,7 Years and 5 Months,79705.39289238627,paved,,City,Residential Collector,,,ELIZABETH DR,LONGWOOD CIR
01KP4C8A849YZZWCGJXQWC5MRT,{596E581F-B550-44DA-810E-836780415979},WESTOVER ST,81,B,'-5.08,asphalt,2,353.93888392896804,50,6,2 Years and 3 Months,25285.56241021116,paved,,City,Local,,,MIMMS LN,BRIGHTON LN
01KP4C8ANZDS4EMHA2Q3XKS532,{04C9DA94-B137-40FA-97DF-4DA120788AF4},S BROOKWOOD DR,81,B,'-1.83,asphalt,2,758.5117498340021,60,20,7 Years and 5 Months,65026.12872505494,paved,,City,Local,,,,
01KP4C8AADDHQBQQ9D08Z0F2VT,{DF943989-2297-4BC9-A8D8-5B65569CEFE4},PARTRIDGE LN,81,B,'-1.29,asphalt,2,1485.3846145965604,60,20,7 Years and 5 Months,127339.90103134228,paved,,City,Cul-de-sac,,,W FARMVILLE RD,
01KP4C8ABRV46WJD3ZHEDRSNQ6,{8FDE2599-7AF3-4226-BEC0-AF0CAB59F558},BARKSDALE LN,81,B,'-3.12,asphalt,2,459.207375757028,50,20,7 Years and 5 Months,32805.993594261,paved,,City,Local,,,MIMMS CT,
01KP4C8AQ9QV69JZJGEB2HV12W,{5ABF6BD1-0FAA-4385-8456-70D56B08E288},GRAYMOOR LN,81,B,'-0.59,asphalt,2,1066.263733658564,50,6,2 Years and 3 Months,76174.38887720286,paved,,City,Local,,,PRESERVE DR,
01KP4C8DSSC8YD5JJGMMCKMK0P,{1E9AD237-EF8A-4652-9FA1-60011D388C98},ANNALUE DR,81,B,'-1,asphalt,2,201.86708359479536,60,20,7 Years and 5 Months,17305.776695033815,paved,,City,Collector,,,,
01KP4C8DVNXZKDAFFE5BP33F4M,{A689BA23-FFF5-4D0C-959E-F5D9A87AC848},BENNETT LN,81,B,3.83,asphalt,2,851.1966756248319,50,20,7 Years and 5 Months,60809.89583838827,paved,,City,Cul-de-sac,,,CLEVELAND RD,
01KP4C8DVQ1H1H1GXE9T1GNHE1,{A3A5E18A-5DD2-443A-95D8-F918BE924B57},PUMPHREY AV,81,B,'-0.75,asphalt,2,551.5433969460739,80,20,7 Years and 5 Months,63044.03666806455,paved,,City,Arterial,,,SMITH ST,ALABAMA ST
01KP4C8DY3TBFRWPC938KYJR6S,{9F577C98-5963-47FA-B5E8-6385AFEF977C},DALBY PL,81,B,10.5,asphalt,2,205.5580332284928,50,20,7 Years and 5 Months,14685.163778621249,paved,,City,Local,,,PRESERVE DR,
01KP4C8DYNQAJYCX5831ZKQFPT,{383CE49C-1586-40CB-8BA9-65F3BF43EDAE},SARAH LN,81,B,'-2.17,asphalt,2,1229.876795146611,50,20,7 Years and 5 Months,87862.98390089061,paved,,City,Local,,,COPPER MEADOWS DR,
01KP4C8E5G45DVTG3H1NW5R4PN,{A6A284C8-8CEE-40DA-8104-B69BE491A1CC},KENAI PASS,81,B,3.9,asphalt,2,1158.0557491602253,50,20,7 Years and 5 Months,82732.05417512514,paved,,City,Local,,,TIGER LILY DR,STILLWATER DR
01KP4C8E5PR4FPVG0TRCM6NRS9,{42E82E92-8CBC-4AAD-A34F-94BA7C5930EA},YARBROUGH FARMS BLVD,81,B,13.33,asphalt,2,746.5174499489843,24,6,2 Years and 3 Months,25599.1498122506,paved,,City,Residential Collector,,,PING CT,TITLEIST WAY
01KP4C7W001C6DBC84NCXKJ0MP,{65B76643-2655-49BC-8720-88D3D0B8FA6D},LONGWOOD DR,81,B,5.71,asphalt,2,677.5707768035483,60,20,7 Years and 5 Months,58087.17473711561,paved,,City,Residential Collector,,,JENNIFER DR,ELIZABETH DR
01KP4C82WEGTPJKFKH60WVQHKM,{6B5CAD67-2A36-42A7-B88E-6C3C7D60E9FD},TURN LAKE DR,81,B,'-3.87,asphalt,2,247.173620455995,50,6,2 Years and 3 Months,17658.20114710031,paved,,City,Local,,,,
01KP4C7QQB1PK46EA5XCCASMY4,{810CFD01-F7EB-4C29-A2BA-3EE48CF8AAC7},WIRE RD,81,B,8.18,asphalt,2,1866.7110918590583,80,28,10 Years and 4 Months,213373.96689992785,paved,,City,Arterial,,,HARVEST GATE LN,
01KP4C7W6B0P7JMR08DY1139XA,{984CAB0D-BDA4-4890-BDD7-0A5D4762721D},WIRE RD,81,B,0.63,asphalt,2,313.33088863064125,80,30,11 Years and 1 Months,35815.21262233292,paved,,City,Arterial,,,TIGERS TAIL TRL,
01KP4C82KP7FGE9SSCE4A5RMAQ,{C4F0ED8A-F43A-4B44-BAB5-BB55E5A00A61},E UNIVERSITY DR,81,B,'-4.62,asphalt,2,516.8702981968606,80,8,2 Years and 11 Months,59080.73637103544,paved,,City,Arterial,,,S GAY ST,BERKELEY AV
01KP4C8ARX63FQEQVWWZZFQN99,{F20C486E-F16E-407C-828D-C32E1444A66D},ACADEMY DR,81,B,'-1.75,asphalt,2,331.3296672137978,60,20,7 Years and 5 Months,28404.419042142865,paved,,City,Collector,,,MCALPINE RDG,ROTHBARD LN
01KP4C7QWS15JG5HBMXVN9ZFJM,{7C3BA5AB-692B-4851-9A8F-F8C50E07C654},OPELIKA RD,81,B,19,asphalt,2,524.8587025792854,80,10,3 Years and 8 Months,59993.84903196746,paved,,City,Arterial,,,PITTS ST,OLD STAGE RD
01KP4C8AB9XMEXG26A86C752PF,{832DE7E0-9CB5-4185-8FB3-C3B85045A2FA},DARTMOUTH DR,81,B,0.69,asphalt,2,936.7997512811418,50,12,4 Years and 5 Months,66925.42032664442,paved,,City,Local,,,WOODSOME CIR,WHISKEY RUN LN
01KP4C8AQJWTWQ7H2S65T9Z788,{2FBC08A4-CF84-45DE-A2E9-969DC504F8E8},ANNALUE DR,81,B,'-7.25,asphalt,2,398.91836608256506,60,20,7 Years and 5 Months,34198.701640878186,paved,,City,Collector,,,ANNALUE RIDGE TRL,KALYPSO CIR
01KP4C7W5CFQCAPBDQT29N80VQ,{324FA9B5-DFF0-4D2A-8587-4B58F6E2F476},WIRE RD,81,B,5,asphalt,2,88.97601593216038,24,10,3 Years and 8 Months,3051.114694907968,paved,,City,Arterial,,,,
01KP4C7QS09QTHSA3VSC6G1SQJ,{3EC33160-B824-43F7-92F0-80CD24A042A0},CROSS CREEK RD,81,B,'-3.5,asphalt,2,819.8145912630285,60,20,7 Years and 5 Months,70281.53374527763,paved,,City,Local,,,LITTLE CREEK RD,
01KP4C82GBXMGB4G9FM5V624BA,{B7C84CE7-BDBD-4F0F-994B-57B192D36858},E UNIVERSITY DR,81,B,12.88,asphalt,2,468.7015874117387,80,6,2 Years and 3 Months,53574.823353482745,paved,,City,Arterial,,,SUNNYSLOPE CT,FERNDALE DR
01KP4C8AR1QJZX12NYEDK1YWP9,{F26F1B29-07B5-41FA-BD1A-0EE4DED98EFE},CHAPEL HEIGHTS DR,81,B,1.28,asphalt,2,1346.9614369756482,50,20,7 Years and 5 Months,96227.56646774839,paved,,City,Local,,,PIERCE CHAPEL RD,BUCKTHORN WAY
01KP4C8DPM5S11FMJBCCTKMJEW,{A67B9266-9AA5-4E28-9D1A-109BDB6C8F6C},MOORES MILL RD,81,B,'-7.87,asphalt,2,527.5185268174931,80,20,7 Years and 5 Months,60297.879608224306,paved,,City,Arterial,,,BENT BROOKE DR,
01KP4C7ZBEWHXYE445CM74PJ8E,{0E78ED35-8B07-4FDE-A127-B158E463DA43},E UNIVERSITY DR,81,B,7.56,asphalt,2,364.7798553233006,24,30,11 Years and 1 Months,12508.822353115009,paved,,City,Arterial,,,CHARING LOOP,SOUTHVIEW DR
01KP4C85JDGKF3M5CWCHNZA4S4,{02706D69-0252-49B7-8D72-4AF64EDAD7A5},SEHOY CIR,81,B,'-5.25,asphalt,2,356.7552545682676,50,20,7 Years and 5 Months,25486.765269811596,paved,,City,Cul-de-sac,,,,
01KP4C8AQJ69TP78QN10DACVQ0,{C0183D0D-33D3-4E46-85D0-50CC5C7B1845},ANNALUE DR,81,B,0,asphalt,2,264.1775435967626,60,20,7 Years and 5 Months,22647.563416059602,paved,,City,Collector,,,SCOTTWOODS DR,ANNALUE RIDGE TRL
01KP4C7QX0QTW21KC2ACAW5TK5,{542CABD4-3850-4467-9DF7-03FE380E4E03},CROSS CREEK RD,81,B,0.03,asphalt,2,1311.0478801447255,60,20,7 Years and 5 Months,112394.26183926425,paved,,City,Local,,,DEER RUN RD,WILDWOOD DR
01KP4C7QQV6NKFQY5J1Q3C9J4C,{B836B5B3-E679-4196-BE92-C72C1AE54912},BINFORD DR,81,B,'-1.6,asphalt,2,808.5928146526666,60,20,7 Years and 5 Months,69319.50686758074,paved,,City,Collector,,,,VFW RD
01KP4C85M05NAS2M1ZMJ7548VX,{4C3B1624-F5B1-45E6-92B1-4C468CD59222},ANNALUE DR,81,B,7.63,asphalt,2,312.4589569668773,60,20,7 Years and 5 Months,26786.660010831867,paved,,City,Collector,,,KALYPSO CIR,E UNIVERSITY DR
01KP4C7W7EDZG0RYSNBJTTVPXB,{131E0654-D27A-4AA5-818A-F67A50DE8ADC},E UNIVERSITY DR,81,B,'-2.58,asphalt,2,561.8724930244815,100,10,3 Years and 8 Months,80280.87691999793,paved,,City,Arterial,,,WRIGHTS MILL RD,S GAY ST
01KP4C85T9CYZWPHTZ91BT59M0,{E32B9C6D-8C43-4625-9245-18286A34B14C},MOORES MILL RD,81,B,2.75,asphalt,2,393.20276253868644,80,20,7 Years and 5 Months,44944.94815227918,paved,,City,Arterial,,,ALEX AV,MARLEY LN
01KP4C7RGB5N3E80S64Q52SYMK,{A0CB1910-506E-4771-90EB-DB23FFBB366A},BURTS GAP LOOP,80,B,'-5,asphalt,2,71.44219478395584,50,20,7 Years and 2 Months,5003.788642606431,paved,,City,Local,,,JAMES BURT PKWY,
01KP4C7RK9M9E3S40FW7QQKW8Q,{C2CF2E65-9EF2-4B72-A990-35C7E8EA5CA6},SPENCE NOLEN PL,80,B,'-5,asphalt,2,249.3857945387828,50,20,7 Years and 2 Months,17466.90187940284,paved,,City,Cul-de-sac,,,PARKER CREEK TRL,
01KP4C7Z76WEQAGTA1SF3S8607,{48D445BD-6909-4244-8409-BEED9224AF98},SAUGAHATCHEE RD,80,B,'-6.75,asphalt,2,545.2649656278103,60,20,7 Years and 2 Months,45828.2221110993,paved,,City,Local,,,EAST LN,STEVEN ST
01KP4C8AS0JKTV33FAV35HS5WH,{0C659900-D526-4439-B6FA-7EC7572E95DF},COSCOROBA RD,80,B,'-7,asphalt,2,214.39682939831232,24,20,7 Years and 2 Months,7207.817216914691,paved,,City,Local,,,TRUMPETER ST,CYGNET LN
01KP4C8DVHH9E9W4FB5WH3EFKV,{97E12EE8-BB19-44C3-A04D-983C8ACA2579},SHROPSHIRE DR,80,B,'-2.9,asphalt,2,1227.7686453781978,50,20,7 Years and 2 Months,85992.52615446503,paved,,City,Local,,,CLEVELAND RD,
01KP4C8AS0YBZ39EMVS79AFX07,{12C26E7D-F844-4314-A438-ECE81218CFD6},COSCOROBA RD,80,B,11,asphalt,2,174.6749344407533,24,20,7 Years and 2 Months,5872.404938817705,paved,,City,Local,,,MUTE SWANN ST,TRUMPETER ST
01KP4C8ABAE4RVPK7SMVTXX3ZQ,{D7CCCB01-5414-4D96-A835-77DD9B5426D5},DARTMOUTH DR,80,B,0,asphalt,2,219.51525274548553,50,24,8 Years and 8 Months,15374.778614911978,paved,,City,Local,,,N DONAHUE DR,WOODSOME CIR
01KP4C7R0GQTFACYJ2N4M47CZ0,{B1157152-2840-41BC-AE86-43F48A52BA8D},RICK DR,80,B,17,asphalt,2,249.4016513910946,50,20,7 Years and 2 Months,17468.012488304837,paved,,City,Local,,,COMMERCE DR,TY CT
01KP4C7RM1AD1RQWA5DW6G2NJ4,{AF1A26D5-313E-49ED-91B8-54427EC7D26F},BRIDLEWOOD DR,80,B,'-7.53,asphalt,2,1243.9345304225092,24,20,7 Years and 2 Months,41819.89421325197,paved,,City,Local,,,ROCKHOUSE FARMS RD,
01KP4C7ZKMGR83P7E8H27BMKXJ,{519C087D-45D0-4D8D-8E0F-B1835A05EDB9},MARTIN AV,80,B,2.25,asphalt,2,506.71190990592214,24,20,7 Years and 2 Months,17035.17182826576,paved,,City,Local,,,N GAY ST,HUDSON TER
01KP4C8ACJGSPX28HB041F83EP,{5B61A0EE-8A7A-483A-AA87-765FA6004A2F},SEQUOIA DR,80,B,'-1,asphalt,2,1368.735935489951,50,28,10 Years and 1 Months,95865.83040237156,paved,,City,Local,,,COVEY DR,FINN TER
01KP4C7YX6B7R82ZX6QXJGK825,{A723ABF5-9291-44A2-BEBE-02D9464E2CAA},FRAZIER ST,80,B,'-4.37,asphalt,2,179.7441393239974,40,20,7 Years and 2 Months,10071.377965296997,paved,,City,Local,,,TALBERT DR,WILLIAMS AV
01KP4C7YWP15730JVBKBTWQA8H,{134CC4AD-DD8E-41CB-A962-42B63B04A88E},OLD MILL RD,80,B,8,asphalt,2,244.7126656825759,50,20,7 Years and 2 Months,17139.59741784708,paved,,City,Residential Collector,,,MAPLE ST,PARK AV
01KP4C82F8D29NX5D44F1Z7NTE,{06947137-1F70-4CEE-922A-6B16EC9AF49F},CHARLESTON PL,80,B,'-2.12,asphalt,2,370.84633593089774,60,20,7 Years and 2 Months,31168.75156752545,paved,,City,Local,,,E GLENN AV,KINGS WAY
01KP4C7RBWJV7BKDWDY88WA257,{7A85A13E-F5F6-4ED1-8946-A97510D40855},RUNNINGVINE LN,80,B,'-11.5,asphalt,2,272.9842181420481,50,20,7 Years and 2 Months,19119.7279770125,paved,,City,Local,,,,
01KP4C7Z6A7W1E47GEWEZMP2JR,{51DAFC95-A4A2-418D-B2B4-B0A95A159B0E},SCOTTWOODS DR,80,B,'-3.33,asphalt,2,617.3791255254748,60,20,7 Years and 2 Months,51889.24555011729,paved,,City,Local,,,ANNALUE DR,WEST LN
01KP4C85FYA9KQ2A5HNV22VWXC,{5B2A7745-40C4-452F-8F3B-90CF36F718CC},POTOMAC DR,80,B,0.75,asphalt,2,430.43576515598494,50,20,7 Years and 2 Months,30147.58434525053,paved,,City,Local,,,MT VERNON LN,POTOMAC CT
01KP4C82ZEDZQDZQR04XHK1F6D,{998E1C31-BB2D-4BC9-AEC1-158BE8838467},CARPENTER WAY,80,B,5.13,asphalt,2,190.55403154933236,50,20,7 Years and 2 Months,13346.343876371891,paved,,City,Local,,,,COOPERS POND RD
